id,title,description,link,condition,price,availability,image link,gtin,mpn,brand
Ma297,3 Pieces White Curly Fleece Sheet Set,Quick drying and ultra soft sheet set.,https://massageboutik.com/en/massage-linen/205-3-pieces-white-curly-fleece-sheet-set.html,new,CAD$64.99,In Stock,https://massageboutik.com/508-large_default/3-pieces-white-curly-fleece-sheet-set.jpg,,,"
						Allez Housses
					"
Ma298,Nourishing Dry Red Clay,"Aluminum Silicate, Calcium, Iron and Magnesium are the main minerals of this Canadian Clay. It will cleanse the skin and accelerate de regeneration process. Recommended for sensitive skin and acne prone skin. It will prevent irritation and acne.",https://massageboutik.com/en/body-care/201-nourishing-dry-red-clay.html,new,CAD$22.95,In Stock,https://massageboutik.com/3216-large_default/nourishing-dry-red-clay.jpg,,,"
						BioOrigin
					"
Ma299,100% Natural Massage Gel - Lavender,"100% Natural Massage Gel - Lavender,
,Blend of high quality natural oils to hydrate and protect the skin.,
,The 100% natural massage gel contains Shea and mango butters to ensure a nourishing and comfortable massage with additional benefits for the skin.",https://massageboutik.com/en/massage-products/183-100-natural-massage-gel-lavender.html,new,CAD$19.95,In Stock,https://massageboutik.com/4017-large_default/100-natural-massage-gel-lavender.jpg,,10-620 / 10-621 / 10-648,"
						BioOrigin
					"
Ma300,Polar Lotion,"Nothing soothes as quickly or as thoroughly as Polar Lotion- a new therapeutic lotion that brings long-lasting, deep-cooling relief to your massage.",https://massageboutik.com/en/massage-products/163-polar-lotion.html,new,CAD$4.99,In Stock,https://massageboutik.com/3942-large_default/polar-lotion.jpg,,PLXXX,"
						Biotone
					"
Ma301,Herbal Select Body Therapy Massage Creme,"Experience the fine, satiny smooth application of this luxurious full-body massage formula.",https://massageboutik.com/en/massage-products/158-herbal-select-body-therapy-massage-creme.html,new,CAD$30.99,In Stock,https://massageboutik.com/3920-large_default/herbal-select-body-therapy-massage-creme.jpg,,HSBCXXX,"
						Biotone
					"
Ma302,Micro-Buff Body Polish,"Creme-based with spherical Micronized Buffing Beads, natural Luffa and Apricot Powder. Wheat, Apricot and Alpha-Hydroxy Lactic Acids accelerate cell renewal.",https://massageboutik.com/en/body-care/152-micro-buff-body-polish.html,new,CAD$169.99,In Stock,https://massageboutik.com/414-large_default/micro-buff-body-polish.jpg,,BSMBPXXX,"
						Biotone
					"
Ma303,Advanced Therapy Massage Creme,Hypoallergenic. Now get the easy glide of oil and the light absorption of lotion in one very luxurious creme.,https://massageboutik.com/en/massage-products/149-advanced-therapy-massage-creme.html,new,CAD$34.84,In Stock,https://massageboutik.com/3921-large_default/advanced-therapy-massage-creme.jpg,,ATCXXX,"
						Biotone
					"
Ma304,Bambino - Massage Cream Strawberry Shortcake,"Strawberry Shortcake is a gentle lotion with fruity fragrances and smells of delicious strawberries freshly picked from the fields, ideal for moisturizing and massaging your child.",https://massageboutik.com/en/massage-products/127-bambino-massage-cream-strawberry-shortcake.html,new,CAD$9.59,In Stock,https://massageboutik.com/349-large_default/bambino-massage-cream-strawberry-shortcake.jpg,,BAMXXXMFR,"
						Les Soins Corporels l'Herbier
					"
Ma305,Wintergreen Oil,"Warmth, well-being and comfort,
, ,
,Our bath and massage oils are made with fresh and natural ingredients. They are created with fine organic dry oils, aromas and pure essential oils that maintain moisture for beautiful, healthy skin and physical well-being. Enjoy them in a relaxing bath or a massage.",https://massageboutik.com/en/massage-oils/76-wintergreen-oil.html,new,CAD$20.99,In Stock,https://massageboutik.com/279-large_default/wintergreen-oil.jpg,,HUIXXXTHE,"
						Les Soins Corporels l'Herbier
					"
Ma306,Relaxo Balm,"Our therapeutic massage balms offer you a soft blend of hypo-allergenic, organic dry oils, organic plants macerated for months in our workshop and top quality, 100% pure essential oils.",https://massageboutik.com/en/massage-butters-and-balms/57-relaxo-balm.html,new,CAD$15.99,In Stock,https://massageboutik.com/179-large_default/relaxo-balm.jpg,,,"
						Les Soins Corporels l'Herbier
					"
Ma307,Biogel – Detox,"BIOGEL for professionals is an innovative line that offers a wide variety of neutral and therapeutic massage gels, with 100% plant based ingredients, they serve a multitude of needs and offer optimum glide.,
,BIOGEL Detox is recommended for global or specific massages to help promote well-being and purification.",https://massageboutik.com/en/massage-products/49-biogel-detox.html,new,CAD$9.89,In Stock,https://massageboutik.com/3804-large_default/biogel-detox.jpg,,,"
						Les Soins Corporels l'Herbier
					"
Ma308,Yoga Tune Up® - Therapy Ball Plus,Buy Yoga Tune Up® - Therapy Ball Plus from Massage Boutik,https://massageboutik.com/en/shop-by-category-massage-boutik-products/871-ballon-pour-yoga-tune-up-therapy-ball-plus.html,new,CAD$20.99,In Stock,https://massageboutik.com/3640-large_default/ballon-pour-yoga-tune-up-therapy-ball-plus.jpg,,YB-PLUS,"
						Yoga Tune Up
					"
Ma309,Paraffin Heater,"Intensive Moisture Therapy nourishes the skin. Penetrating heat soothes aching joints, relaxes stiff muscles, relieves work-weary hands and eases arthritis pain.",https://massageboutik.com/en/paraffin-wax/870-chauffe-paraffine.html,new,CAD$149.99,In Stock,https://massageboutik.com/3817-large_default/chauffe-paraffine.jpg,,APP-PAR-SL,
Ma310,thermaHerbal® Poultice Detox & Energize,Buy thermaHerbal® Poultice Detox & Energize from Massage Boutik,https://massageboutik.com/en/shop-by-category-massage-boutik-products/983-thermaherbal-poultice-detox-energize.html,new,CAD$19.99,In Stock,https://massageboutik.com/4186-large_default/thermaherbal-poultice-detox-energize.jpg,,181001,
Ma311,Jar 2oz with dome lid,Buy Jar 2oz with dome lid from Massage Boutik,https://massageboutik.com/en/shop-by-category-massage-boutik-products/1016-jar-2oz-with-dome-lid.html,new,CAD$0.99,In Stock,https://massageboutik.com/4521-large_default/jar-2oz-with-dome-lid.jpg,,J00,
Ma312,Gift Pack - Blueberry Soap made of sheep's milk,"Gift Pack - Blueberry Soap made of sheep's milk.,
,Handmade in Canada,
",https://massageboutik.com/en/various/855-ensemble-cadeau-savon-de-bleuet-au-lait-de-brebis.html,new,CAD$19.99,In Stock,https://massageboutik.com/3509-large_default/ensemble-cadeau-savon-de-bleuet-au-lait-de-brebis.jpg,,,"
						Aurélie Savonnerie artisanale
					"
Ma313,Gift package - Daily chores,"Deluxe gift pack including three soaps to use in your daily chores.,
,Discover our trio: the cook's soap, the old-fashioned laundry soap and the one for washing your fruits and vegetables.,
",https://massageboutik.com/en/various/854-ensemble-cadeau-savon-du-quotidien.html,new,CAD$17.99,In Stock,https://massageboutik.com/3613-large_default/ensemble-cadeau-savon-du-quotidien.jpg,,,"
						Aurélie Savonnerie artisanale
					"
Ma314,Old-fashioned bar soap stain remover - 90gr,"This old- fashioned bar soap is a powerful stain-remover for clothing.,
,Handmade in Canada., ",https://massageboutik.com/en/home/704-savon-du-pays-chasses-taches-90gr.html,new,CAD$6.00,In Stock,https://massageboutik.com/3512-large_default/savon-du-pays-chasses-taches-90gr.jpg,,ASA-1021,"
						Aurélie Savonnerie artisanale
					"
Ma315,Pair of waterproof vinyl pillowcase- bolster 4x12 inches,"Keep your customers comfortable and safe with these waterproof vinyl pillowcase covers.,
",https://massageboutik.com/en/shop-by-category-massage-boutik-products/825-paire-de-taies-en-vinyle-impermeable-traversin-6x12.html,new,CAD$18.99,In Stock,https://massageboutik.com/3332-large_default/paire-de-taies-en-vinyle-impermeable-traversin-6x12.jpg,,AH777S412-IMPER,"
						Allez Housses
					"
Ma316,Intant Multi Nomad table,"Our most versatile stationary table !,
,The Nomad Instant Multi is three tables in one. With two backrests, it can be quickly transformed from a massage table to a spa chair.,
,Perfect for a spa environment where several therapists work, the table features the Nomad Instant scissor construction for quick height adjustment.",https://massageboutik.com/en/massage-equipment/867-instant-with-back-rest-nomad-table.html,new,"CAD$1,349.00",In Stock,https://massageboutik.com/4261-large_default/instant-with-back-rest-nomad-table.jpg,,,"
						Nomad
					"
Ma317,3 piece Ivory cotton sheet set,"3 piece cotton sheet set,
,
,100% cotton, soft and extensible,
",https://massageboutik.com/en/massage-linen/654-3-piece-ivory-cotton-sheet-set.html,new,CAD$54.99,In Stock,https://massageboutik.com/2861-large_default/3-piece-ivory-cotton-sheet-set.jpg,,,"
						Allez Housses
					"
Ma318,Laguna Sand Electric Table,"LAGUNA SAND is a highly versatile multi-purpose chair that is just right for facials, waxing, massages or any type of body treatments.,
,Its unique contour and shape provides exceptional working ease skin care professionals and massage therapists as well as maximum comfort for the client.",https://massageboutik.com/en/shop-by-category-massage-boutik-products/761-laguna-sand-electric-table.html,new,"CAD$2,534.00",In Stock,https://massageboutik.com/3097-large_default/laguna-sand-electric-table.jpg,,,"
						Silhouet-tone
					"
Ma319,3'' Memory foam matress with washable cover,"Make your clients confortable with this 3'' memory foam matress.,
,You can either use it directly on the floor or to make your table more welcoming.,
,
,Include a washable cover with zipper.",https://massageboutik.com/en/massage-bolsters-and-cushions/650-3-memory-foam-matress-with-washable-cover.html,new,CAD$199.99,In Stock,https://massageboutik.com/2854-large_default/3-memory-foam-matress-with-washable-cover.jpg,,,"
						Allez Housses
					"
Ma320,Washable protection cloth mask - 2 ply,Buy Washable protection cloth mask - 2 ply from Massage Boutik,https://massageboutik.com/en/various/811-protection-cloth-mask-2-ply.html,new,CAD$2.00,In Stock,https://massageboutik.com/3250-large_default/protection-cloth-mask-2-ply.jpg,,,"
						Allez Housses
					"
Ma321,Eucalyptus incense stick - 20 stick,"Boxe of 20 incenses sticks, eucalyptus fragrance.",https://massageboutik.com/en/incense/607-eucalyptus-incense-stick-20-stick.html,new,CAD$3.00,In Stock,https://massageboutik.com/2740-large_default/eucalyptus-incense-stick-20-stick.jpg,,ENCENS-SAC-29,
Ma322,Massage Oil Warmer with Bottle,"What better way to take care of your clients but with a bottle warmer. This little gem accomodates, oils, gels and creams keeping a constant temperature. With a built in never over heating. Perfectly safe to use through out the day.,
,Comes with a 250ml bottle,
,Top quality massage oil warmer with preferred features,
,Wipe clean surface,
,1 year warranty",https://massageboutik.com/en/therapeutic-accessories-for-massage/599-massage-oil-warmer-with-bottle.html,new,CAD$69.99,In Stock,https://massageboutik.com/2727-large_default/massage-oil-warmer-with-bottle.jpg,,MB-HOH1,
Ma323,Hooded bathrobe - Women,Women soft and warm hooded bathrobe.,https://massageboutik.com/en/lingerie/565-women-hooded-robe.html,new,CAD$89.99,In Stock,https://massageboutik.com/2655-large_default/women-hooded-robe.jpg,,,"
						Allez Housses
					"
Ma324,Gift card $50,The perfect gift for everyone on your list!!,https://massageboutik.com/en/home/560-carte-cadeau.html,new,CAD$50.00,In Stock,https://massageboutik.com/2562-large_default/carte-cadeau.jpg,,,
Ma325,Taie pour traversin 8x60,Buy Taie pour traversin 8x60 from Massage Boutik,https://massageboutik.com/en/massage-linen/408-taie-pour-traversin-8x60.html,new,CAD$19.99,In Stock,https://massageboutik.com/1007-large_default/taie-pour-traversin-8x60.jpg,,AH777OC860-TCX,"
						Allez Housses
					"
Ma326,Waterproof fitted sheet,"Waterproof vinyl protective fitted sheet for your massage table.,
,MADE WITH PRIDE IN CANADA BY ALLEZHOUSSES ",https://massageboutik.com/en/massage-linen/423-waterproof-fitted-sheet.html,new,CAD$44.99,In Stock,https://massageboutik.com/3175-large_default/waterproof-fitted-sheet.jpg,,,"
						Allez Housses
					"
Ma327,Fleece slipper with ankle elastic,"Fleece slipper with an ankle elastic,
,Keep your clients feet warm during their treatment with these soft fleece slippers.",https://massageboutik.com/en/lingerie/406-fleece-slipper.html,new,CAD$6.99,In Stock,https://massageboutik.com/4444-large_default/fleece-slipper.jpg,,,"
						Allez Housses
					"
Ma328,Buckwheat bolster 6x12 - Pair,"Pair of buckwheat bolsters.,
,Size : 6x12 inches.",https://massageboutik.com/en/massage-equipment/418-buckwheat-bolster-6x12-pair.html,new,CAD$25.99,In Stock,https://massageboutik.com/1030-large_default/buckwheat-bolster-6x12-pair.jpg,,AH778S612,"
						Allez Housses
					"
Ma329,Débarbouillette 10x10 ratine indémaillable,Buy Débarbouillette 10x10 ratine indémaillable from Massage Boutik,https://massageboutik.com/en/body-care/403-debarbouillette-10x10-ratine-indemaillable.html,new,CAD$23.99,In Stock,https://massageboutik.com/979-large_default/debarbouillette-10x10-ratine-indemaillable.jpg,,AH00S1010-RX12,"
						Allez Housses
					"
Ma330,Housse de tabouret rond,Buy Housse de tabouret rond from Massage Boutik,https://massageboutik.com/en/massage-equipment/395-housse-de-tabouret-rond.html,new,CAD$10.99,In Stock,https://massageboutik.com/952-large_default/housse-de-tabouret-rond.jpg,,AH700TR-TCX,"
						Allez Housses
					"
Ma331,Bolster Covers - 4'' X 12'' (pack of 2),"Covers for buckwheat or foam 4'' X 12'' bolsters. ,
",https://massageboutik.com/en/massage-equipment/389-taie-pour-traversin-4x12.html,new,CAD$12.99,In Stock,https://massageboutik.com/946-large_default/taie-pour-traversin-4x12.jpg,,AH777S412-TCX,"
						Allez Housses
					"
Ma332,8 oz Bottle Pump - Biotone,"Enjoy easy dispensing of your favorite oils, gels and lotions. Fits all 8 oz bottles of BIOTONE oils, gels and lotions.",https://massageboutik.com/en/various/176-8-oz-bottle-pump-biotone.html,new,CAD$4.99,In Stock,https://massageboutik.com/456-large_default/8-oz-bottle-pump-biotone.jpg,,PUMPB8Z,"
						Biotone
					"
Ma333,Cream Masso Pieds,"Combined with a massage, this cream offers the best from plants, a nice harmony of fresh ingredients including mint and ginger for beautiful and healthy feet!",https://massageboutik.com/en/massage-products/117-cream-masso-pieds.html,new,CAD$20.99,In Stock,https://massageboutik.com/314-large_default/cream-masso-pieds.jpg,,CREXXXPIE,"
						Les Soins Corporels l'Herbier
					"
Ma334,Oceania Balm,"Our therapeutic massage balms offer you a soft blend of hypo-allergenic, organic dry oils, organic plants macerated for months in our workshop and top quality, 100% pure essential oils.",https://massageboutik.com/en/massage-products/55-oceania-balm.html,new,CAD$15.99,In Stock,https://massageboutik.com/163-large_default/oceania-balm.jpg,,,"
						Les Soins Corporels l'Herbier
					"
Ma335,Receipt Booklet for RMPQ association,Buy Receipt Booklet for RMPQ association from Massage Boutik,https://massageboutik.com/en/shop-by-category-massage-boutik-products/1032-receipt-booklet-for-ritma-association.html,new,CAD$2.25,In Stock,https://massageboutik.com/4640-large_default/receipt-booklet-for-ritma-association.jpg,,RMPQ,"
						RMPQ
					"
Ma336,Light Wrap - Poly-Coton knit,Terry wrap for women.,https://massageboutik.com/en/pareos/1029-terry-wrap-for-women.html,new,CAD$20.00,In Stock,https://massageboutik.com/4622-large_default/terry-wrap-for-women.jpg,,Liquidation,"
						Allez Housses
					"
Ma337,Breast confort bolster,Buy Breast confort bolster from Massage Boutik,https://massageboutik.com/en/shop-by-category-massage-boutik-products/956-breast-confort-bolster.html,new,CAD$79.99,In Stock,https://massageboutik.com/4009-large_default/breast-confort-bolster.jpg,,,"
						Silhouet-tone
					"
Ma338,Yoga Tune Up® - Alpha Ball,"The, ALPHA BAL,L, measures at a sizable 3.5"" in diameter, providing a massive amount of sheer and grip.,
",https://massageboutik.com/en/shop-by-category-massage-boutik-products/892-yoga-tune-up-alpha-ball.html,new,CAD$19.99,In Stock,https://massageboutik.com/3704-large_default/yoga-tune-up-alpha-ball.jpg,,YB-A1,"
						Yoga Tune Up
					"
Ma339,"Essential Oil Diffuser - ""Tulip Scents""","Buy Essential Oil Diffuser - ""Tulip Scents"" from Massage Boutik",https://massageboutik.com/en/shop-by-category-massage-boutik-products/964-diffuseur-d-huiles-essentielles-tulip-scents.html,new,CAD$68.99,In Stock,https://massageboutik.com/4060-large_default/diffuseur-d-huiles-essentielles-tulip-scents.jpg,,517228,
Ma340,Cook's soap - Eliminates odors on hands 90 g,"Cook's soap.,
,It effectively removes odors of onions, garlic, fish or other odors from your hands but also from the wood cutting board.,
,Handmade in Canada",https://massageboutik.com/en/home/858-savon-du-cuisinier-chasses-taches-90gr.html,new,CAD$6.00,In Stock,https://massageboutik.com/3513-large_default/savon-du-cuisinier-chasses-taches-90gr.jpg,,,"
						Aurélie Savonnerie artisanale
					"
Ma341,Face mask filter - 15 units,Buy Face mask filter - 15 units from Massage Boutik,https://massageboutik.com/en/shop-by-category-massage-boutik-products/934-face-mask-filter-15-units.html,new,CAD$2.00,In Stock,https://massageboutik.com/3892-large_default/face-mask-filter-15-units.jpg,,Liquidation 2,
Ma342,Laguna Flex electric table/chair,Buy Laguna Flex electric table/chair from Massage Boutik,https://massageboutik.com/en/shop-by-category-massage-boutik-products/841-laguna-sand-electric-table.html,new,"CAD$3,525.00",In Stock,https://massageboutik.com/3400-large_default/laguna-sand-electric-table.jpg,,412003,"
						Silhouet-tone
					"
Ma343,Waterproof vinyl pillowcase for tirette,Buy Waterproof vinyl pillowcase for tirette from Massage Boutik,https://massageboutik.com/en/shop-by-category-massage-boutik-products/820-paire-de-taies-en-vinyle-impermeable-traversin-6x12.html,new,CAD$9.99,In Stock,https://massageboutik.com/3325-large_default/paire-de-taies-en-vinyle-impermeable-traversin-6x12.jpg,,AH777TTO-IMPER,"
						Allez Housses
					"
Ma344,Organic shea butter,Organic shea butter.,https://massageboutik.com/en/shop-by-category-massage-boutik-products/837-beurre-de-karite-vierge-biologique.html,new,CAD$9.15,In Stock,https://massageboutik.com/3368-large_default/beurre-de-karite-vierge-biologique.jpg,,,"
						Aliksir
					"
Ma345,Terry mitt/glove (long) - Pair,Pair of soft and absorbent terry mittens with an elastic at the wrist for maximum comfort.,https://massageboutik.com/en/body-care/377-mitaine-de-ratine-longue-paire.html,new,CAD$12.99,In Stock,https://massageboutik.com/922-large_default/mitaine-de-ratine-longue-paire.jpg,,AH00MLE-RX2,"
						Allez Housses
					"
Ma346,3/4 Round vinyl bolster,Buy 3/4 Round vinyl bolster from Massage Boutik,https://massageboutik.com/en/massage-bolsters-and-cushions/746-round-vinyl-bolster.html,new,CAD$39.99,In Stock,https://massageboutik.com/3052-large_default/round-vinyl-bolster.jpg,,TRAV3/4R626,
Ma347,Mule slippers,"Microfiber Mule slippers,
,
",https://massageboutik.com/en/shop-by-category-massage-boutik-products/799-pantoufle-mule.html,new,CAD$15.99,In Stock,https://massageboutik.com/3225-large_default/pantoufle-mule.jpg,,AH300MU-XX,"
						Allez Housses
					"
Ma348,3 pieces Chocolate cotton knit sheet set,"3 piece cotton sheet set,
,
,100% cotton, soft and extensible,
",https://massageboutik.com/en/massage-linen/655-3-pieces-chocolate-cotton-sheet-set.html,new,CAD$64.99,In Stock,https://massageboutik.com/2865-large_default/3-pieces-chocolate-cotton-sheet-set.jpg,,,"
						Allez Housses
					"
Ma349,Florisa - Concentrated stain remover,"Concentrated stain remover.,
,Effective on any fabrics, stains and colored clothes.,
,Proudly made in the province of Quebec.",https://massageboutik.com/en/disinfectant-cleaners/625-detachant-a-tissus-florisa.html,new,CAD$12.99,In Stock,https://massageboutik.com/3000-large_default/detachant-a-tissus-florisa.jpg,,Florisa ,"
						Carolyn Design
					"
Ma350,Jasmine incense stick - 20 stick,"Boxe of 20 incenses sticks, jasmine fragrance.",https://massageboutik.com/en/incense/611-jasmine-incense-stick-20-stick.html,new,CAD$3.00,In Stock,https://massageboutik.com/2749-large_default/jasmine-incense-stick-20-stick.jpg,,ENCENS-SAC-23,
Ma351,Pure Touch Organics Massage Cream,Organic Sunflower and Sesame Oils give added skincare benefits and deep hydration. Non-greasy finish.,https://massageboutik.com/en/massage-products/694-pure-touch-organics-massage-cream.html,new,CAD$1.25,In Stock,https://massageboutik.com/4210-large_default/pure-touch-organics-massage-cream.jpg,,PTO,"
						Biotone
					"
Ma352,Silky Massage Gel,"PROMOTION UNTIL SEPTEMBER 30th : Get 1/2 a gallon of 100% neutral BioOrigin massage gel for free when you buy a gallon of Silky massage gel! ,
,Light and airy in texture with an enduring glide. Contains 80% Natural Oils of Sunflower Oil, Grape Seed Oil, Safflower Oil combined with a rich blend of Shea and Mango Butters for healing and treating the skin. PARABEN FREE.",https://massageboutik.com/en/massage-products/697-silky-massage-gel.html,new,CAD$14.99,In Stock,https://massageboutik.com/2973-large_default/silky-massage-gel.jpg,,,
Ma353,White sage incense stick - 20 stick,"Boxe of 20 incenses sticks, White sage fragrance.",https://massageboutik.com/en/incense/617-white-sage-incense-stick-20-stick.html,new,CAD$3.00,In Stock,https://massageboutik.com/2758-large_default/white-sage-incense-stick-20-stick.jpg,,ENCENS-SAC-10,
Ma354,"Jade ""heart"" stone - face GuaSha massage","Jade Stone for face massage.,
,GuaSha is an ancient massage technique for body and face.",https://massageboutik.com/en/massage-stones/554-jade-heart-stone-face-guasha-massage.html,new,CAD$9.99,In Stock,https://massageboutik.com/2535-large_default/jade-heart-stone-face-guasha-massage.jpg,,COEUR-JADE,
Ma355,Flanel flat sheet,"Flat sheet made of 100% cotton flanel.,
,Proudly made in Quebec by Allez Housses!",https://massageboutik.com/en/massage-sheets-and-sheet-sets/593-flanel-flat-sheet.html,new,CAD$20.99,In Stock,https://massageboutik.com/2666-large_default/flanel-flat-sheet.jpg,,AH810-FX,"
						Allez Housses
					"
Ma356,Quicklock face Rest platform by Oakworks,"Our best-selling face rest platform is an invaluable support option, providing superior access with optimum comfort. The double articulating adjustability ensures a perfect fit for all body types and even helps with positioning clients with cervical injuries.",https://massageboutik.com/en/massage-equipment/572-quicklock-face-rest-platform.html,new,CAD$127.99,In Stock,https://massageboutik.com/2607-large_default/quicklock-face-rest-platform.jpg,,672746-2,"
						Oakworks
					"
Ma357,Comfort Blend Home Use - 72 packets,Buy Comfort Blend Home Use - 72 packets from Massage Boutik,https://massageboutik.com/en/massage-shells/499-comfort-blend-home-use-72-packets.html,new,CAD$119.99,In Stock,https://massageboutik.com/2543-large_default/comfort-blend-home-use-72-packets.jpg,,PSM-LC-HU36,"
						LavaShell
					"
Ma358,Composition G,Buy Composition G from Massage Boutik,https://massageboutik.com/en/complex-of-essential-oils/477-composition-g.html,new,CAD$35.56,In Stock,https://massageboutik.com/4463-large_default/composition-g.jpg,,PBE HM CG XX,"
						Aliksir
					"
Ma359,"Grapefruit, Citrus paradisi z.","Buy Grapefruit, Citrus paradisi z. from Massage Boutik",https://massageboutik.com/en/ambience/269-grapefruit-citrus-paradisi-z.html,new,CAD$24.95,In Stock,https://massageboutik.com/631-large_default/grapefruit-citrus-paradisi-z.jpg,, ,"
						Aliksir
					"
Ma360,Spiky Massage Balls - Relaxus,"Spiky Massage Balls,
,Our Spiky Massage Balls are made from durable PVC and can be used to massage your whole body. ,
,Help relieve pain from Plantar Fasciitis, roll away tension and muscle knots in the ball of your foot and stress relief.",https://massageboutik.com/en/therapeutic-accessories-for-massage/422-balle-de-massage-acu-reflex.html,new,CAD$3.75,In Stock,https://massageboutik.com/3880-large_default/balle-de-massage-acu-reflex.jpg,,70937XX,
Ma361,Serenade diffuser blend,Buy Serenade diffuser blend from Massage Boutik,https://massageboutik.com/en/ambience/239-serenade-diffuser-blend.html,new,CAD$43.38,In Stock,https://massageboutik.com/581-large_default/serenade-diffuser-blend.jpg,,CD-SER-XX,"
						Aliksir
					"
Ma362,Green Clay - Micronised,"Green clay is a bio-mineral, which is naturally concentrated in various assimilable mineral salts. Silica, aluminum, magnesium, calcium, iron, phosphorus, sodium, potassium, copper, zinc, selenium, cobalt, manganese.",https://massageboutik.com/en/shop-by-category-massage-boutik-products/930-argile-verte-micronisee.html,new,CAD$55.00,In Stock,https://massageboutik.com/3866-large_default/argile-verte-micronisee.jpg,,,"
						ORE
					"
Ma363,Herbal Select Face Therapy Massage Lotion,"Use for face, eye, and neck areas. This soothing face therapy lotion contains the finest ingredients you'll find in massage lotions.",https://massageboutik.com/en/massage-products/160-herbal-select-face-therapy-massage-lotion.html,new,CAD$31.99,In Stock,https://massageboutik.com/434-large_default/herbal-select-face-therapy-massage-lotion.jpg,,HSFAXXX,"
						Biotone
					"
Ma364,Dead Sea Mud,"The 100% natural Dead Sea Mud mineral extract is the most exclusive treatment since antiquity.,
,Dead Sea Mud is used as a beauty and health treatment. Extremely rich in minerals, it provides a complete balance to the skin.,
,*PLEASE NOTE*,
,Only the 2.5 kg / 5.5 size is on promotion until June 30th (inclusively).",https://massageboutik.com/en/shop-by-category-massage-boutik-products/925-dead-sea-black-mud.html,new,CAD$19.00,In Stock,https://massageboutik.com/3863-large_default/dead-sea-black-mud.jpg,,,"
						ORE
					"
Ma365,Disposable fitted massage table sheets,"Disposable fitted massage table sheets,
,Why have unnecessary laundry?,
,Easy to use, each disposable fitted sheet comes with an elasticized band that wraps the table and keeps the cover secure.",https://massageboutik.com/en/shop-by-category-massage-boutik-products/1007-disposable-fitted-massage-table-sheets.html,new,CAD$15.99,In Stock,https://massageboutik.com/4430-large_default/disposable-fitted-massage-table-sheets.jpg,,MT-CWC1,
Ma366,Yoga Tune Up® - The Roll Model Method Book,Buy Yoga Tune Up® - The Roll Model Method Book from Massage Boutik,https://massageboutik.com/en/shop-by-category-massage-boutik-products/915-yoga-tune-up-coregeous-ball.html,new,CAD$44.99,In Stock,https://massageboutik.com/3797-large_default/yoga-tune-up-coregeous-ball.jpg,,YB-BOOK,"
						Yoga Tune Up
					"
Ma367,Himalayan Salt-Lamp,"A wonderful gift from nature!,
,They radiate a beautiful, vibrant and soothing glow that transforms any room into an oasis of rest while providing a soothing atmosphere that helps create a sense of peace and relaxation.",https://massageboutik.com/en/ambience/866-lampe-en-critaux-de-sel-himalayen3.html,new,CAD$24.99,In Stock,https://massageboutik.com/3540-large_default/lampe-en-critaux-de-sel-himalayen3.jpg,,L-0151,
Ma368,Chausson garde-chaleur,Buy Chausson garde-chaleur from Massage Boutik,https://massageboutik.com/en/lingerie/850-chausson-garde-chaleur.html,new,CAD$9.99,In Stock,https://massageboutik.com/3476-large_default/chausson-garde-chaleur.jpg,,AH300BGC-ASS,"
						Allez Housses
					"
Ma369,Disinfectant & antibacterial hand gel - 72% Alcohol,"Kills  most  common  germs that may cause illness. ,
,APPROVED BY HEALTH CANADA",https://massageboutik.com/en/shop-by-category-massage-boutik-products/816-gel-desinfectant-antibacterien-pour-les-mains-4-litres.html,new,CAD$10.00,In Stock,https://massageboutik.com/4064-large_default/gel-desinfectant-antibacterien-pour-les-mains-4-litres.jpg,,BC-500,
Ma370,8x16 pillowcase - Pair,"Two covers for your pillow. Will fit both buckwheat and foam pillow.,
,
,Mesurement : 8x16 inches",https://massageboutik.com/en/massage-linen/808-8x14-pillowcase-pair.html,new,CAD$16.99,In Stock,https://massageboutik.com/3245-large_default/8x14-pillowcase-pair.jpg,,AH777OT16-TCX,"
						Allez Housses
					"
Ma371,MASSOLÉUM - Discovery kit,Buy MASSOLÉUM - Discovery kit from Massage Boutik,https://massageboutik.com/en/massage-products/798-massoleum.html,new,CAD$48.00,In Stock,https://massageboutik.com/3207-large_default/massoleum.jpg,,,"
						MASSOLÉUM
					"
Ma372,Organic Coconut oil (no aroma) 455ml,Buy Organic Coconut oil (no aroma) 455ml from Massage Boutik,https://massageboutik.com/en/massage-products/719-organic-coconut-oil-no-aroma-455ml.html,new,CAD$10.95,In Stock,https://massageboutik.com/3003-large_default/organic-coconut-oil-no-aroma-455ml.jpg,,,"
						DeMonceaux
					"
Ma373,Arabica coffee - Body wrap gel,Buy Arabica coffee - Body wrap gel from Massage Boutik,https://massageboutik.com/en/body-care/750-algaes-grapes-body-wrap-gel.html,new,CAD$59.00,In Stock,https://massageboutik.com/3069-large_default/algaes-grapes-body-wrap-gel.jpg,, ,"
						ORE
					"
Ma374,Sweet Almond Virgin Plant Oil (Prunus dulcis),"Sweet Almond Virgin Plant Oil (Prunus dulcis),
,Almond oil is used for massage, external itching, chapped skin and pruritus. ,
,Softening, emollient and fortifying, it activates the healing of dermatosis, first-degree burns and inflammations.",https://massageboutik.com/en/massage-oils/689-organic-sweet-almond-oil.html,new,CAD$18.75,In Stock,https://massageboutik.com/4472-large_default/organic-sweet-almond-oil.jpg,,,"
						Aliksir
					"
